"X_COORD","Y_COORD","sum_Total"
"979433.991787","1869129.14739",0
"979433.991787","1869279.14739",0.11
"979433.991787","1869929.14739",0
"979433.991787","1869979.14739",0
"979433.991787","1870079.14739",0.03
"979433.991787","1870129.14739",0.08
"979433.991787","1870179.14739",0.08
"979433.991787","1870229.14739",0.02
"979433.991787","1870329.14739",0.12
"979433.991787","1870479.14739",0
"979433.991787","1870529.14739",0
"979433.991787","1870579.14739",0.11
"979433.991787","1870779.14739",3.72
"979433.991787","1870829.14739",6.88
"979433.991787","1870979.14739",1.9
"979433.991787","1871029.14739",4.1
"979433.991787","1871079.14739",18.44
"979433.991787","1871179.14739",86.93
"979433.991787","1871229.14739",43.62
"979433.991787","1871279.14739",86.57
"979433.991787","1871329.14739",26.51
"979433.991787","1872329.14739",0.11
"979433.991787","1872429.14739",0.01
"979433.991787","1873279.14739",15.02
"979433.991787","1873379.14739",60.85
"979433.991787","1873429.14739",0.33
"979433.991787","1873529.14739",1.04
"979433.991787","1874379.14739",0.05
"979433.991787","1874529.14739",1.9
"979433.991787","1874629.14739",18.31
"979433.991787","1874679.14739",22.95
"979433.991787","1874729.14739",52.43
"979433.991787","1874929.14739",0.31
"979433.991787","1874979.14739",0
"979433.991787","1875029.14739",0
"979433.991787","1875079.14739",0
"979433.991787","1875329.14739",0
"979433.991787","1876279.14739",25.12
"979433.991787","1876479.14739",0.62
"979433.991787","1876529.14739",0.72
"979433.991787","1879379.14739",21.69
"979433.991787","1879429.14739",118.8
"979483.991787","1855979.14739",0.45
"979483.991787","1856029.14739",0.57
"979483.991787","1856379.14739",0.42
"979483.991787","1857979.14739",0
"979483.991787","1858179.14739",0.19
"979483.991787","1858279.14739",2.63
"979483.991787","1858579.14739",0.24
"979483.991787","1858979.14739",2110.43
"979483.991787","1859029.14739",803.13
"979483.991787","1859079.14739",23.18
"979483.991787","1859129.14739",147.11
"979483.991787","1859179.14739",31.32
"979483.991787","1859229.14739",2.59
"979483.991787","1859279.14739",18.94
"979483.991787","1859329.14739",46.94
"979483.991787","1859379.14739",12.33
"979483.991787","1859429.14739",9.2
"979483.991787","1859479.14739",10.88
"979483.991787","1859529.14739",21.74
"979483.991787","1859579.14739",1.25
"979483.991787","1859629.14739",1.19
"979483.991787","1859929.14739",0.96
"979483.991787","1860029.14739",121.89
"979483.991787","1860079.14739",60.24
"979483.991787","1860179.14739",7.31
"979483.991787","1860229.14739",5.35
"979483.991787","1860279.14739",42
"979483.991787","1860329.14739",30.88
"979483.991787","1860479.14739",3.69
"979483.991787","1860529.14739",34.71
"979483.991787","1860579.14739",42.17
"979483.991787","1860629.14739",50.43
"979483.991787","1860679.14739",147.72
"979483.991787","1860729.14739",71.68
"979483.991787","1860779.14739",89.56
"979483.991787","1860829.14739",91.96
"979483.991787","1860879.14739",168.48
"979483.991787","1860929.14739",43.19
"979483.991787","1860979.14739",48.16
"979483.991787","1861029.14739",48.03
"979483.991787","1861079.14739",45.27
"979483.991787","1861329.14739",6.93
"979483.991787","1861379.14739",0.66
"979483.991787","1861429.14739",3.5
"979483.991787","1861529.14739",2.23
"979483.991787","1861879.14739",0.74
"979483.991787","1861929.14739",1.44
"979483.991787","1862279.14739",5.57
"979483.991787","1862329.14739",6.16
"979483.991787","1862379.14739",2.63
"979483.991787","1862429.14739",3.85
"979483.991787","1862479.14739",1.72
"979483.991787","1863379.14739",3.65
"979483.991787","1863479.14739",0.11
"979483.991787","1863529.14739",175.7
"979483.991787","1863579.14739",294.67
"979483.991787","1863629.14739",185.06
"979483.991787","1863679.14739",18.55
"979483.991787","1864579.14739",3.39
"979483.991787","1866829.14739",0
"979483.991787","1866879.14739",0
"979483.991787","1866929.14739",18.68
"979483.991787","1867179.14739",0.14
"979483.991787","1867379.14739",0
"979483.991787","1868679.14739",0.12
"979483.991787","1868729.14739",1.81
"979483.991787","1868779.14739",4.34
"979483.991787","1868829.14739",0.12
"979483.991787","1868929.14739",0.22
"979483.991787","1868979.14739",0.03
"979483.991787","1869279.14739",0
"979483.991787","1869779.14739",0
"979483.991787","1869829.14739",0.15
"979483.991787","1869879.14739",0.3
"979483.991787","1869929.14739",0
"979483.991787","1869979.14739",0
"979483.991787","1870179.14739",0
"979483.991787","1870229.14739",2.73
"979483.991787","1870279.14739",0.12
"979483.991787","1870329.14739",0.5
"979483.991787","1870579.14739",0.31
"979483.991787","1870779.14739",29.21
"979483.991787","1871029.14739",0.11
"979483.991787","1871079.14739",40
"979483.991787","1871129.14739",40.22
"979483.991787","1871179.14739",26.69
"979483.991787","1871229.14739",26.63
"979483.991787","1871279.14739",69.56
"979483.991787","1872429.14739",0.07
"979483.991787","1873079.14739",0
"979483.991787","1873329.14739",6.86
"979483.991787","1873379.14739",0.21
"979483.991787","1873429.14739",1.07
"979483.991787","1873479.14739",1.36
"979483.991787","1874229.14739",0.05
"979483.991787","1874329.14739",0.15
"979483.991787","1874379.14739",0.17
"979483.991787","1874429.14739",0.01
"979483.991787","1874479.14739",0.31
"979483.991787","1874529.14739",2.88
"979483.991787","1874579.14739",1.6
"979483.991787","1874629.14739",2.39
"979483.991787","1874679.14739",28.98
"979483.991787","1874729.14739",0.59
"979483.991787","1874779.14739",0.04
"979483.991787","1874879.14739",0
"979483.991787","1874929.14739",0
"979483.991787","1875129.14739",0
"979483.991787","1875179.14739",0
"979483.991787","1876079.14739",1.56
"979483.991787","1876129.14739",8.11
"979483.991787","1876179.14739",9.86
"979483.991787","1876229.14739",12.09
"979483.991787","1876279.14739",23.88
"979483.991787","1876429.14739",0.52
"979483.991787","1876479.14739",0.6
"979483.991787","1876529.14739",0.7
"979483.991787","1876579.14739",0.78
"979483.991787","1876629.14739",0.2
"979483.991787","1879429.14739",102.97
"979533.991787","1855979.14739",0.7
"979533.991787","1856029.14739",0.7
"979533.991787","1856079.14739",0.62
"979533.991787","1856129.14739",0.1
"979533.991787","1856579.14739",11.76
"979533.991787","1856679.14739",0
"979533.991787","1856779.14739",1.43
"979533.991787","1856879.14739",1.63
"979533.991787","1857079.14739",0.8
"979533.991787","1857179.14739",1.34
"979533.991787","1857229.14739",1.34
"979533.991787","1857379.14739",0.01
"979533.991787","1858279.14739",0.93
"979533.991787","1858529.14739",2.79
"979533.991787","1858929.14739",46.64
"979533.991787","1858979.14739",1170.12
"979533.991787","1859079.14739",5.88
"979533.991787","1859129.14739",75.44
"979533.991787","1859279.14739",11.92
"979533.991787","1859329.14739",81.68
"979533.991787","1859379.14739",3.33
"979533.991787","1859429.14739",9.78
"979533.991787","1859529.14739",11.94
"979533.991787","1859679.14739",0.97
"979533.991787","1859979.14739",0.41
"979533.991787","1860029.14739",85.38
"979533.991787","1860079.14739",175.74
"979533.991787","1860129.14739",29.28
"979533.991787","1860179.14739",7.9
"979533.991787","1860229.14739",27.2
"979533.991787","1860279.14739",220.16
"979533.991787","1860329.14739",237.69
"979533.991787","1860379.14739",94.94
"979533.991787","1860429.14739",129.62
"979533.991787","1860479.14739",104.96
"979533.991787","1860529.14739",202.13
"979533.991787","1860579.14739",148.23
"979533.991787","1860629.14739",86.35
"979533.991787","1860679.14739",181.51
"979533.991787","1860729.14739",271.85
"979533.991787","1860779.14739",290.94
"979533.991787","1860829.14739",303.95
"979533.991787","1860879.14739",118.69
"979533.991787","1860929.14739",26.85
"979533.991787","1860979.14739",30
"979533.991787","1861029.14739",19.22
"979533.991787","1861079.14739",16.71
"979533.991787","1861279.14739",12.23
"979533.991787","1861329.14739",0.82
"979533.991787","1861379.14739",3.73
"979533.991787","1861429.14739",4.72
"979533.991787","1861479.14739",9.36
"979533.991787","1861529.14739",4.5
"979533.991787","1861779.14739",0.08
"979533.991787","1861879.14739",1.07
"979533.991787","1861929.14739",1.44
"979533.991787","1862229.14739",0.97
"979533.991787","1862279.14739",1.51
"979533.991787","1863429.14739",4.04
"979533.991787","1863479.14739",73.04
"979533.991787","1863529.14739",67.17
"979533.991787","1863579.14739",53.4
"979533.991787","1863629.14739",161.18
"979533.991787","1863679.14739",44.35
"979533.991787","1863779.14739",8.61
"979533.991787","1864479.14739",17.71
"979533.991787","1864529.14739",72.42
"979533.991787","1864579.14739",72.2
"979533.991787","1866779.14739",0
"979533.991787","1866929.14739",0
"979533.991787","1867029.14739",0.13
"979533.991787","1867079.14739",0.14
"979533.991787","1867279.14739",0.19
"979533.991787","1867329.14739",0
"979533.991787","1867379.14739",0
"979533.991787","1867629.14739",0.07
"979533.991787","1867829.14739",0
"979533.991787","1868679.14739",0.1
"979533.991787","1868729.14739",1.81
"979533.991787","1868829.14739",0.35
"979533.991787","1868929.14739",1.14
"979533.991787","1869179.14739",0.13
"979533.991787","1869729.14739",0
"979533.991787","1869779.14739",0
"979533.991787","1869879.14739",1.84
"979533.991787","1870229.14739",3.46
"979533.991787","1870279.14739",0.61
"979533.991787","1870329.14739",47.88
"979533.991787","1870379.14739",53.96
"979533.991787","1870479.14739",0.02
"979533.991787","1870529.14739",0.11
"979533.991787","1870779.14739",0
"979533.991787","1871179.14739",26.69
"979533.991787","1871229.14739",26.56
"979533.991787","1871329.14739",26.41
"979533.991787","1871479.14739",9.74
"979533.991787","1871729.14739",6.38
"979533.991787","1873079.14739",0.27
"979533.991787","1873129.14739",0.27
"979533.991787","1873479.14739",0.06
"979533.991787","1873529.14739",0.2
"979533.991787","1874129.14739",0
"979533.991787","1874229.14739",0
"979533.991787","1874279.14739",0.01
"979533.991787","1874329.14739",0
"979533.991787","1874529.14739",0.06
"979533.991787","1874629.14739",0.01
"979533.991787","1875029.14739",0
"979533.991787","1875129.14739",0.04
"979533.991787","1875179.14739",0.08
"979533.991787","1875229.14739",0.11
"979533.991787","1875279.14739",0.04
"979533.991787","1875329.14739",0.04
"979533.991787","1875379.14739",0.04
"979533.991787","1875429.14739",0
"979533.991787","1876129.14739",10.81
"979533.991787","1876179.14739",13.33
"979533.991787","1876229.14739",6.37
"979533.991787","1876279.14739",13.57
"979533.991787","1876329.14739",0.29
"979533.991787","1876379.14739",0.44
"979533.991787","1876429.14739",0.52
"979533.991787","1876479.14739",0.42
"979533.991787","1879329.14739",9.6
"979533.991787","1879429.14739",107.81
"979583.991787","1855579.14739",0.21
"979583.991787","1856029.14739",0.46
"979583.991787","1856079.14739",0.35
"979583.991787","1856129.14739",0.21
"979583.991787","1856579.14739",8.78
"979583.991787","1856729.14739",0.1
"979583.991787","1856879.14739",3.5
"979583.991787","1857079.14739",0.39
"979583.991787","1857129.14739",2.77
"979583.991787","1857179.14739",0.4
"979583.991787","1857529.14739",0
"979583.991787","1857779.14739",0
"979583.991787","1858279.14739",0.01
"979583.991787","1858329.14739",0.48
"979583.991787","1858429.14739",5.79
"979583.991787","1858529.14739",1.42
"979583.991787","1858929.14739",0.74
"979583.991787","1858979.14739",381.1
"979583.991787","1859129.14739",33.27
"979583.991787","1859179.14739",25.06
"979583.991787","1859279.14739",4.75
"979583.991787","1859329.14739",59.94
"979583.991787","1859379.14739",43.98
"979583.991787","1859529.14739",5.93
"979583.991787","1859579.14739",1.25
"979583.991787","1859629.14739",1.25
"979583.991787","1859729.14739",1.52
"979583.991787","1860079.14739",322.8
"979583.991787","1860129.14739",1665.64
"979583.991787","1860179.14739",1382.11
"979583.991787","1860229.14739",525.63
"979583.991787","1860279.14739",192.34
"979583.991787","1860329.14739",111.81
"979583.991787","1860379.14739",6.41
"979583.991787","1860429.14739",23.64
"979583.991787","1860579.14739",50.48
"979583.991787","1860629.14739",84.36
"979583.991787","1860679.14739",171.17
"979583.991787","1860729.14739",164.86
"979583.991787","1860779.14739",75.22
"979583.991787","1860829.14739",94.98
"979583.991787","1860879.14739",31.81
"979583.991787","1860929.14739",90.29
"979583.991787","1860979.14739",15.45
"979583.991787","1861029.14739",8.72
"979583.991787","1861079.14739",22.47
"979583.991787","1861429.14739",0.46
"979583.991787","1861529.14739",1.2
"979583.991787","1861829.14739",0.44
"979583.991787","1861879.14739",1.59
"979583.991787","1861929.14739",0.5
"979583.991787","1862229.14739",1.59
"979583.991787","1862329.14739",5.55
"979583.991787","1862429.14739",12.98
"979583.991787","1863429.14739",0.52
"979583.991787","1863479.14739",2.81
"979583.991787","1863529.14739",14.46
"979583.991787","1863579.14739",30.2
"979583.991787","1863629.14739",19.34
"979583.991787","1863679.14739",88.51
"979583.991787","1863729.14739",4.24
"979583.991787","1863779.14739",5.1
"979583.991787","1864479.14739",72.42
"979583.991787","1864529.14739",75.37
"979583.991787","1864579.14739",40.78
"979583.991787","1867029.14739",0
"979583.991787","1867079.14739",0.12
"979583.991787","1867129.14739",0.73
"979583.991787","1867179.14739",2.61
"979583.991787","1867229.14739",0.81
"979583.991787","1868429.14739",0.03
"979583.991787","1868679.14739",7.12
"979583.991787","1868879.14739",1.45
"979583.991787","1869179.14739",1.44
"979583.991787","1869579.14739",8.14
"979583.991787","1869629.14739",4.48
"979583.991787","1869829.14739",3.99
"979583.991787","1869879.14739",20.35
"979583.991787","1869929.14739",19.97
"979583.991787","1870129.14739",0
"979583.991787","1870179.14739",3.34
"979583.991787","1870229.14739",13.24
"979583.991787","1870279.14739",1.1
"979583.991787","1870329.14739",144.29
"979583.991787","1870379.14739",391.66
"979583.991787","1870429.14739",165.52
"979583.991787","1870479.14739",0.78
"979583.991787","1870529.14739",0.48
"979583.991787","1870779.14739",0
"979583.991787","1871379.14739",17.53
"979583.991787","1871479.14739",27.46
"979583.991787","1871529.14739",157.34
"979583.991787","1871579.14739",56.92
"979583.991787","1871629.14739",9.82
"979583.991787","1871679.14739",32.47
"979583.991787","1873179.14739",0.1
"979583.991787","1873229.14739",0.1
"979583.991787","1873529.14739",0.2
"979583.991787","1874229.14739",0
"979583.991787","1875229.14739",0.14
"979583.991787","1875279.14739",0.15
"979583.991787","1875329.14739",0.21
"979583.991787","1875379.14739",0.11
"979583.991787","1875479.14739",0.02
"979583.991787","1875979.14739",1.77
"979583.991787","1876129.14739",8.73
"979583.991787","1876229.14739",1.93
"979583.991787","1876329.14739",0.24
"979583.991787","1876379.14739",0.25
"979583.991787","1879329.14739",19.99
"979583.991787","1879429.14739",92.09
"979633.991787","1855229.14739",0.13
"979633.991787","1856029.14739",0.11
"979633.991787","1856179.14739",20.49
"979633.991787","1856229.14739",4.96
"979633.991787","1856429.14739",1.67
"979633.991787","1856479.14739",15.09
"979633.991787","1856529.14739",14.91
"979633.991787","1856579.14739",8.82
"979633.991787","1856679.14739",13.13
"979633.991787","1856779.14739",9.62
"979633.991787","1856829.14739",3.83
"979633.991787","1856929.14739",3.83
"979633.991787","1857079.14739",4.23
"979633.991787","1857129.14739",0.8
"979633.991787","1857279.14739",0.01
"979633.991787","1857329.14739",0.02
"979633.991787","1857729.14739",0
"979633.991787","1857779.14739",0
"979633.991787","1858279.14739",0.71
"979633.991787","1858329.14739",12.34
"979633.991787","1858379.14739",36.61
"979633.991787","1858429.14739",8.58
"979633.991787","1858479.14739",39.54
"979633.991787","1858529.14739",16.95
"979633.991787","1858879.14739",0.32
"979633.991787","1859079.14739",7.19
"979633.991787","1859179.14739",4.87
"979633.991787","1859229.14739",5.18
"979633.991787","1859279.14739",2.36
"979633.991787","1859329.14739",46.9
