집계년월,시군명,시설번호,놀이시설명,설치일자,설치장소,민간공공구분명,실내외구분명,소재지우편번호,소재지지번주소,소재지도로명주소,경도,위도,Ride_risk,accident
201606,이천시,551194,하바놀이어린이집놀이터,20150410,어린이집,민간,실외,17348,경기도 이천시 증포동 93-4번지,경기도 이천시 갈산로 47,127.4586263,37.28937834,0.2,0.035
201606,이천시,545822,아리마을송정신일아파트 102동 놀이터,20140508,주택단지,민간,실외,17344,경기도 이천시 송정동 311-1번지 신일아파트,,127.4309875,37.29559944,0.3,0.06
201606,이천시,545942,한솔아파트102동어린이놀이터,20150102,주택단지,민간,실외,17311,경기도 이천시 백사면 조읍리 627번지 한솔아파트,경기도 이천시 백사면 이여로 260-8,127.4712595,37.31893639,0.3,0.06
201606,이천시,546671,큰산아파트 놀이터,20060101,주택단지,민간,실외,17349,경기도 이천시 갈산동 222번지 큰산아파트,경기도 이천시 갈산로133번길 22-15,127.4680376,37.28854884,0.3,0.06
201606,이천시,547066,브라운스톤 어린이놀이터2,20140701,주택단지,민간,실외,17372,경기도 이천시 안흥동 307-7번지 브라운스톤,경기도 이천시 애련정로 57,127.4535801,37.27713479,0.3,0.06
201606,이천시,548060,대우2차아파트204동뒤 놀이터,20121001,주택단지,민간,실외,17347,경기도 이천시 증포동 244-3번지 대우2차아파트,,127.4537083,37.29485734,0.3,0.06
201606,이천시,548333,한솔솔파크107동어린이놀이터,20140923,주택단지,민간,실외,17347,경기도 이천시 증포동 475번지 한솔솔파크아파트,경기도 이천시 이섭대천로1419번길 35,127.4547072,37.29593475,0.3,0.06
201606,이천시,551102,다솜어린이집실내놀이시설,20150406,어린이집,민간,실내,17320,경기도 이천시 부발읍 죽당리 460번지,경기도 이천시 부발읍 황무로1605번길 108,127.5157937,37.27663833,0.1,0.03
201606,이천시,550829,장호원 푸른숲어린이집놀이터,20150312,어린이집,민간,실외,17419,경기도 이천시 장호원읍 장호원리 317-35번지,경기도 이천시 장호원읍 샘재로 26-1,127.6176181,37.12365487,0.2,0.035
201606,이천시,547524,NC백화점이천점7층어린이놀이터,20140718,대규모점포,민간,실내,17365,경기도 이천시 창전동 152-22번지,경기도 이천시 영창로 165,127.4410128,37.28183123,0.7,0.23
201606,이천시,27940,33호공원 놀이터,20100226,도시공원,공공,실외,17332,경기도 이천시 부발읍 경충대로2092번길 39-933호 공원 놀이터,,,,0.4,0.13
201606,이천시,516955,마전터공원,20020801,도시공원,공공,실외,17367,이천시 경충대로2684번길 28,,,,0.4,0.13
201606,이천시,531391,홍익어린이집 놀이터,20110502,어린이집,민간,실외,,경기도 이천시 모가면 대월로28번길 9홍익어린이집,,,,0.2,0.035
201606,이천시,538842,리틀캠프 키즈카페,20130324,식품접객업소,민간,실외,,경기도 이천시 장호원읍 장터로15번길 21리틀캠프 키즈카페,,,,0.5,0.16
201606,이천시,546151,모가생활체육공원어린이놀이터,20090311,도시공원,공공,실외,,경기도 이천시 모가면 공원로 64모가생활체육공원,,,,0.4,0.13
201606,이천시,40316,"다솜마을아파트 관리실 놀이터(조합놀이대, 그네, 흔들놀이, 모래만 검사)",20091104,주택단지,민간,실외,17403,경기도 이천시 부발읍 응암리 109번지 주은다솜아파트 다솜아파트 관리실 놀이터,,127.5177632,37.23966992,0.3,0.06
201606,이천시,38831,으뜸펀키즈어린이집 놀이터,20100608,어린이집,민간,실외,17348,경기도 이천시 증포동 159-2번지,경기도 이천시 갈산로 21,127.4554014,37.28943576,0.2,0.035
201606,이천시,39632,모전리현대아파트 단지 내 놀이터,20100722,주택단지,민간,실외,17316,경기도 이천시 백사면 모전리 780번지 현대아파트,경기도 이천시 백사면 청백리로 53,127.4683463,37.30388293,0.3,0.06
201606,이천시,540391,장호원 실내체육관 놀이터(장호원레포츠공원),20130601,도시공원,공공,실외,17421,경기도 이천시 장호원읍 장호원리 280-1번지,경기도 이천시 장호원읍 서동대로8829번길 76,127.6152528,37.11779235,0.4,0.13
201606,이천시,540067,효양아파트 놀이터(101-102동),20030501,주택단지,민간,실외,17324,경기도 이천시 부발읍 무촌리 128-6번지 효양아파트,,127.4843473,37.27843728,0.3,0.06
201606,이천시,539914,현광아파트 놀이터,20130501,주택단지,민간,실외,17324,경기도 이천시 부발읍 마암리 1-1번지 현광아파트,,127.4824307,37.2820221,0.3,0.06
201606,이천시,539851,대우1차아파트 놀이터,20130507,주택단지,민간,실외,17347,경기도 이천시 증포동 213-5번지 대우1차아파트,,127.4561243,37.29527159,0.3,0.06
201606,이천시,539324,새설봉아파트 어린이놀이터,19940930,주택단지,민간,실외,17367,경기도 이천시 관고동 500-3번지 새설봉아파트,,127.4368779,37.27849467,0.3,0.06
201606,이천시,539303,갈산동 주공아파트 어린이놀이터,20041129,주택단지,민간,실외,17361,경기도 이천시 갈산동 778번지 갈산동주공아파트,경기도 이천시 영창로314번길 51,127.4590401,37.28133065,0.3,0.06
201606,이천시,539140,창전현대아파트 어린이놀이시설,20150102,주택단지,민간,실외,17362,경기도 이천시 창전동 1-1번지 현대2차아파트,,127.4532889,37.28313669,0.3,0.06
201606,이천시,539104,한솔솔파크101동어린이놀이터,20061130,주택단지,민간,실외,17347,경기도 이천시 증포동 475번지 한솔솔파크아파트,경기도 이천시 이섭대천로1419번길 35,127.4547072,37.29593475,0.3,0.06
201606,이천시,539044,하이닉스사원임대아파트 어린이놀이시설,19870731,주택단지,민간,실외,,경기도 이천시 부발읍 경충대로2041번길 54하이닉스사원임대아파트 어린이놀이시설,,,,0.3,0.06
201606,이천시,539041,증포 대우3차아파트 어린이놀이시설,20001024,주택단지,민간,실외,17347,경기도 이천시 증포동 200-9번지 대우3차아파트,,127.4534876,37.29376795,0.3,0.06
201606,이천시,538970,증일동 현대홈타운아파트 어린이놀이시설 101동앞,20050816,주택단지,민간,실외,17391,경기도 이천시 증일동 82-7번지 이천증일동현대홈타운 증일동 현대홈타운아파트 어린이놀이시설 101동 앞,,127.4399894,37.26668886,0.3,0.06
201606,이천시,538954,두산아파트 1놀이터,19980629,주택단지,민간,실외,17366,경기도 이천시 관고동 194번지 두산아파트 두산아파트 어린이놀이터,,127.4333236,37.28399486,0.3,0.06
201606,이천시,540858,현대6차아파트 605동,20130601,주택단지,민간,실외,17335,경기도 이천시 대월면 사동리 465번지 현대6차아파트,,127.4985693,37.2480232,0.3,0.06
201606,이천시,548739,신일해피트리트리빌2단지주상복합어린이놀이터,20141119,주택단지,민간,실외,17332,경기도 이천시 부발읍 아미리 728-1번지,경기도 이천시 부발읍 경충대로 2096-44,127.4902945,37.25296812,0.3,0.06
201606,이천시,548740,신일해피트리트리빌2단지주상복합필로티하부,20141119,주택단지,민간,실외,17332,경기도 이천시 부발읍 아미리 728-1번지,경기도 이천시 부발읍 경충대로 2096-44,127.4902945,37.25296812,0.3,0.06
201606,이천시,548742,신일해피트리트리빌1단지주상복합필로티하부1,20141119,주택단지,민간,실외,17332,경기도 이천시 부발읍 아미리 728-1번지,경기도 이천시 부발읍 경충대로 2096-44,127.4902945,37.25296812,0.3,0.06
201606,이천시,549305,한솔유치원실외놀이터,20070801,어린이집,민간,실외,17320,경기도 이천시 부발읍 죽당리 460번지,경기도 이천시 부발읍 황무로1605번길 108,127.5157937,37.27663833,0.2,0.035
201606,이천시,550306,타미나홈스아파트놀이터,20130101,주택단지,민간,실외,17365,경기도 이천시 창전동 419번지 타미나홈스,경기도 이천시 향교로28번길 9,127.4407128,37.28455342,0.3,0.06
201606,이천시,550946,산호1차아파트 2동 놀이터터,20100101,주택단지,민간,실외,17367,경기도 이천시 관고동 226-8번지 산호1차아파트,,127.4351531,37.28051927,0.3,0.06
201606,이천시,551171,세종어린이집 실외놀이시설,20150329,어린이집,민간,실외,17367,경기도 이천시 관고동 223-2번지,경기도 이천시 관고재로 12,127.4341324,37.28146906,0.2,0.035
201606,이천시,551707,이화아파트 2차놀이터,20130515,주택단지,민간,실외,17403,경기도 이천시 부발읍 응암리 96번지 이화아파트,경기도 이천시 부발읍 경충대로1804번길 47,127.5150419,37.23888882,0.3,0.06
201606,이천시,552857,설봉아파트 가동,20150731,주택단지,민간,실외,17367,경기도 이천시 관고동 226-4번지 설봉아파트,,127.4347136,37.28057493,0.3,0.06
201606,이천시,555311,그린아파트 102동 옆 놀이터,20160318,주택단지,민간,실외,17324,경기도 이천시 부발읍 무촌리 423번지 그린아파트,경기도 이천시 부발읍 중부대로 1584-26,127.4819351,37.28566422,0.3,0.06
201606,이천시,555165,루소의숲어린이집,20160302,어린이집,민간,실외,17388,경기도 이천시 마장면 오천리 188번지 루소에숲어린이집,경기도 이천시 마장면 오천로164번길 193,127.3556631,37.24038986,0.2,0.035
201606,이천시,554567,라라코스트,20151228,식품접객업소,민간,실내,17363,"경기도 이천시 창전동 457-4, 2층",경기도 이천시 이섭대천로 1242,127.4472904,37.28130326,0.5,0.16
201606,이천시,554018,쿠우쿠우이천점,20151112,식품접객업소,민간,실내,17374,"경기도 이천시 중리동 213번지 라온팰리스 2층(210~216호,224~227호)",경기도 이천시 중리천로 76,127.4456833,37.27835394,0.5,0.16
201606,이천시,543726,이화어린이집,20140108,어린이집,민간,실외,17355,경기도 이천시 창전동 412-11번지 이화어린이집,경기도 이천시 향교로17번길 16,127.4395466,37.285684,0.2,0.035
201606,이천시,542463,이천패션물류단지 보행자도로내 어린이놀이터,20131115,대규모점포,공공,실외,17384,이천시 프리미엄아울렛로 177-110,,,,0.8,0.33
201606,이천시,542149,조이플키즈어린이집놀이터,20101027,어린이집,민간,실외,17333,경기도 이천시 부발읍 아미리 635-4번지 한빛어린이집,경기도 이천시 부발읍 신아로128번길 74-51,127.4939328,37.25433166,0.2,0.035
201606,이천시,541810,현대아이파크 109동앞놀이터,20130901,주택단지,민간,실외,17337,경기도 이천시 대월면 사동리 441-1번지 현대아이파크,경기도 이천시 대월면 경충대로2041번길 167,127.4831847,37.24450053,0.3,0.06
201606,이천시,541746,증포동 신한아파트 108동 옆 어린이놀이터,20130901,주택단지,민간,실외,17351,경기도 이천시 증포동 94-3번지 신한토탈아파트 신한아파트 108동 옆 어린이놀이터,,127.4573999,37.28796846,0.3,0.06
201606,이천시,538744,대우2차아파트 203동앞놀이터,19980716,주택단지,민간,실외,17347,경기도 이천시 증포동 244-3번지 대우2차아파트,,127.4537083,37.29485734,0.3,0.06
201606,이천시,552858,설봉아파트 다동,20150731,주택단지,민간,실외,17367,경기도 이천시 관고동 226-4번지 설봉아파트,,127.4347136,37.28057493,0.3,0.06
201606,이천시,548245,두산아파트2놀이터,20140923,주택단지,민간,실외,17366,경기도 이천시 관고동 194번지 두산아파트,경기도 이천시 영창로 90,127.4333236,37.28399486,0.3,0.06
201606,이천시,548056,갈산동주공아파트 유아놀이터,20041129,주택단지,민간,실외,17361,경기도 이천시 갈산동 778번지 갈산동주공아파트,경기도 이천시 영창로314번길 51,127.4590401,37.28133065,0.3,0.06
201606,이천시,547128,키즈카페 잼글,20140728,식품접객업소,민간,실외,17372,경기도 이천시 안흥동 408-1번지,경기도 이천시 중리천로115번길 45,127.4510465,37.27580189,0.5,0.16
201606,이천시,547065,브라운스톤 어린이놀이터1,20140701,주택단지,민간,실외,17372,경기도 이천시 안흥동 307-7번지 브라운스톤,경기도 이천시 애련정로 57,127.4535801,37.27713479,0.3,0.06
201606,이천시,546060,아이세상어린이집,20140601,어린이집,민간,실외,17302,경기도 이천시 신둔면 남정리 344-1번지,경기도 이천시 신둔면 황무로579번길 148,127.4089362,37.31187743,0.2,0.035
201606,이천시,545858,대우2차아파트206동앞놀이터,20140626,주택단지,민간,실외,17347,경기도 이천시 증포동 244-3번지 대우2차아파트,,127.4537083,37.29485734,0.3,0.06
201606,이천시,544803,부악3차아파트 어린이 놀이터,20140403,주택단지,민간,실외,17346,경기도 이천시 증포동 151-6번지 부악아파트,,127.4531033,37.28984999,0.3,0.06
201606,이천시,544461,롯데프리미엄 아울렛 백자동 3층 플레이타임,20140224,대규모점포,민간,실내,17384,경기도 이천시 호법면 단천리 868번지,경기도 이천시 호법면 프리미엄아울렛로 177-119,127.3978805,37.24266232,0.7,0.23
201606,이천시,544452,푸른나무어린이집,20140301,어린이집,민간,실외,17350,경기도 이천시 갈산동 167-2번지,경기도 이천시 갈산로136번길 30,127.4657657,37.28585469,0.2,0.035
201606,이천시,544172,이천프리미엄아울렛 백자동 3층 어린이 놀이터,20140307,대규모점포,민간,실외,17384,경기도 이천시 호법면 단천리 868번지 롯데이천프리미엄아울렛 3층,경기도 이천시 호법면 프리미엄아울렛로 177-119,127.3978805,37.24266232,0.8,0.33
201606,이천시,544084,대림 휴먼빌 아파트 놀이터,20020801,주택단지,민간,실외,17347,경기도 이천시 증포동 474번지 대림휴먼빌아파트,경기도 이천시 이섭대천로1407번길 20,127.454823,37.29454674,0.3,0.06
201606,이천시,28388,씨앗사랑어린이집 놀이터,20100506,어린이집,민간,실외,17401,경기도 이천시 대월면 대대리 509번지,경기도 이천시 대월면 대산로41번길 61-28,127.4723721,37.22564037,0.2,0.035
201606,이천시,40071,파스텔어린이집 놀이터,20091103,어린이집,민간,실외,17399,경기도 이천시 고담동 65번지,경기도 이천시 가좌로1번길 21-26,127.4708756,37.2514967,0.2,0.035
201606,이천시,39089,우성아파트 놀이터1,20100628,주택단지,민간,실외,17349,경기도 이천시 갈산동 468-1번지 우성아파트,,127.4642929,37.29027543,0.3,0.06
201606,이천시,38484,국공립 아미어린이집 실외놀이터,20100622,어린이집,공공,실외,17337,경기도 이천시 부발읍 가좌리 1-12번지,경기도 이천시 부발읍 경충대로2041번길 165,127.4838443,37.24544393,0.2,0.035
201606,이천시,37365,현대아이파크아파트 놀이터 (101동),20090824,주택단지,민간,실외,17337,경기도 이천시 대월면 사동리 441-1번지 현대아이파크,경기도 이천시 대월면 경충대로2041번길 167,127.4831847,37.24450053,0.3,0.06
201606,이천시,37364,한솔아파트104동어린이놀이터,20090824,주택단지,민간,실외,17311,경기도 이천시 백사면 조읍리 627번지 한솔아파트 한솔임대아파트 놀이터,,127.4712595,37.31893639,0.3,0.06
201606,이천시,36822,이천부발 휴먼시아 아파트 103동 앞 어린이놀이터,20091009,주택단지,민간,실외,17324,경기도 이천시 부발읍 무촌리 544번지 (휴먼시아)휴먼시아 아파트 103동 앞 어린이놀이터,,127.4856237,37.28409047,0.3,0.06
201606,이천시,35566,엔키즈어린이집 놀이터,20101019,어린이집,민간,실외,17348,경기도 이천시 증포동 165-6번지,경기도 이천시 갈산로27번길 17-8,127.457152,37.28987957,0.2,0.035
201606,이천시,34705,신지아파트 놀이터,20101216,주택단지,민간,실외,17318,경기도 이천시 부발읍 신원리 559-1번지 신지아파트 신지아파트 놀이터,,127.5072345,37.29165901,0.3,0.06
201606,이천시,33807,리틀킹어린이집 놀이터,20090407,어린이집,민간,실외,17344,경기도 이천시 송정동 106-38번지,경기도 이천시 증신로269번길 31,127.4404842,37.29374466,0.2,0.035
201606,이천시,33257,유승아파트 놀이터,20090324,주택단지,민간,실외,17330,경기도 이천시 부발읍 신하리 487-9번지 유승아파트,,127.4784353,37.25813415,0.3,0.06
201606,이천시,32904,고은아이어린이집 놀이터,20090514,어린이집,민간,실외,17338,경기도 이천시 대월면 사동리 347-236번지 고은아어린이집 놀이터,경기도 이천시 대월면 경충대로2003번길 38-8,127.4930126,37.24452333,0.2,0.035
201606,이천시,32567,수림1차아파트 어린이 놀이터 (101동 옆),20090615,주택단지,민간,실외,17344,경기도 이천시 송정동 428번지 수림1차아파트 수림1차아파트 놀이터,,127.4357456,37.29538391,0.3,0.06
201606,이천시,31828,이천 안흥주공아파트 108동 앞 놀이터,20080722,주택단지,민간,실외,17360,경기도 이천시 안흥동 469번지 안흥주공1차아파트 안흥주공아파트 108동 앞 놀이터,,127.4603783,37.28073983,0.3,0.06
201606,이천시,2873,이천 호법 양우아파트 103동옆 놀이터,20101125,주택단지,민간,실외,17393,경기도 이천시 호법면 유산리 894번지 이천내안애아파트,경기도 이천시 호법면 중부대로 909-28,127.4306859,37.24628762,0.3,0.06
201606,이천시,23445,하늘빛 어린이집 놀이터,20080319,어린이집,민간,실외,17346,경기도 이천시 증포동 234-25번지,경기도 이천시 이섭대천로1439번길 87,127.4536225,37.29748864,0.2,0.035
201606,이천시,23679,대한민국어린이집 놀이터,20080521,어린이집,민간,실외,17316,경기도 이천시 백사면 모전리 84-4번지,경기도 이천시 백사면 이여로100번길 42,127.4650953,37.30530125,0.2,0.035
201606,이천시,24240,32호공원 어린이 놀이터(현대성우아파트 104동 옆),20100201,도시공원,공공,실외,17332,경기도 이천시 부발읍 경충대로2092번길 39-932호공원 어린이 놀이터(현대우성아파트 104동 옆),,,,0.4,0.13
201606,이천시,26010,이천시 복하천 수변공원 놀이터,20100910,도시공원,공공,실외,17378,경기도 이천시 진리동 140번지 이천시 복하천 수변공원 놀이터,경기도 이천시 경충대로2422번길 17,127.4602129,37.26829738,0.4,0.13
201606,이천시,26794,관고제6공원(벽산),20100322,도시공원,공공,실외,,이천시 영창로98번길 21,,,,0.4,0.13
201606,이천시,26797,어린왕자어린이집 놀이터,20100316,어린이집,민간,실외,17327,경기도 이천시 부발읍 신하리 235-1번지,경기도 이천시 부발읍 경충대로2300번길 78,127.4759003,37.2655507,0.2,0.035
201606,이천시,26874,현대7차아파트 놀이터(701동 702동 사이),20100601,주택단지,민간,실외,17332,경기도 이천시 부발읍 아미리 753번지 현대7차아파트,,127.4899028,37.25691621,0.3,0.06
201606,이천시,31452,이천 동양 송정파라곤아파트 어린이놀이터,20090128,주택단지,민간,실외,17344,경기도 이천시 송정동 446번지 동양파라곤 이천 동양 송정파라곤아파트 어린이놀이터,,127.433292,37.29626685,0.3,0.06
201606,이천시,30555,새롬어린이집 놀이터(실외),20081224,어린이집,민간,실외,17345,경기도 이천시 송정동 102-17번지,경기도 이천시 증신로248번길 42-6,127.4449107,37.29471032,0.2,0.035
201606,이천시,30085,동양아파트 106동 뒤 놀이터,20090218,주택단지,민간,실외,17344,경기도 이천시 송정동 322번지 동양아파트,경기도 이천시 증신로 309,127.4369862,37.2973526,0.3,0.06
201606,이천시,29755,산호1차아파트 놀이터,20081218,주택단지,민간,실외,17367,경기도 이천시 관고동 226-8번지 산호1차아파트,,127.4351531,37.28051927,0.3,0.06
201606,이천시,29510,창조아트어린이집놀이터,20081203,어린이집,민간,실외,,경기도 이천시 백사면 청백리로84번길 74이천 창조 아파트 어린이집,,,,0.2,0.035
201606,이천시,29243,이천설봉1차푸르지오 테마놀이터,20081210,주택단지,민간,실외,17358,경기도 이천시 갈산동 783번지 설봉1차 푸르지오 이천설봉1차푸르지오 테마놀이터,경기도 이천시 향교로 159,127.4539858,37.28465676,0.3,0.06
201606,이천시,35771,작은꽃어린이집 놀이터,20101029,어린이집,민간,실외,17399,경기도 이천시 고담동 444-16번지,경기도 이천시 진상미로2196번길 17,127.4542401,37.24224469,0.2,0.035
201606,이천시,27235,현대6차아파트 604동 옆 놀이터,20100422,주택단지,민간,실외,17335,경기도 이천시 대월면 사동리 465번지 현대6차아파트,,127.4985693,37.2480232,0.3,0.06
201606,이천시,35679,SK하이닉스어린이집 놀이터-2,20101029,어린이집,민간,실외,17337,경기도 이천시 대월면 사동리 441-2번지,경기도 이천시 대월면 경충대로2003번길 100-104,127.4851568,37.24447449,0.2,0.035
201606,이천시,516986,설봉공원1,20010801,도시공원,공공,실외,17379,경기도 이천시 관고동 356,경기도 이천시 경충대로2709번길 128,127.4277135,37.27894238,0.4,0.13
201606,이천시,516963,증포제2공원(현진에버빌),20080801,도시공원,공공,실외,17359,경기도 이천시 갈산동 782번지 갈산1차 현진에버빌 증포제2공원(현진에버빌),경기도 이천시 안흥로 60,127.4563768,37.2828546,0.4,0.13
201606,이천시,516961,갈산제1공원(힐스테이트),20070801,도시공원,공공,실외,17359,경기도 이천시 갈산동 781번지 힐스테이트 갈산제1공원(힐스테이트),경기도 이천시 향교로 168,127.4561598,37.28427003,0.4,0.13
201606,이천시,531957,대월면 생활체육공원 어린이놀이터,20111208,도시공원,공공,실외,17340,경기도 이천시 대월면 대흥리 산90-1번지 대월면 생활체육공원 어린이놀이터,경기도 이천시 대월면 대산로 125,127.4752988,37.23241346,0.4,0.13
201606,이천시,532000,동아아가월드어린이집 놀이터,20121220,어린이집,민간,실외,17342,경기도 이천시 대월면 사동리 73-1번지,경기도 이천시 대월면 사동로77번길 44-78,127.4918166,37.23908609,0.2,0.035
201606,이천시,532005,하버드어린이집놀이터,20120106,어린이집,민간,실외,17344,경기도 이천시 송정동 321-6번지,경기도 이천시 증신로271번길 62,127.4380729,37.29607817,0.2,0.035
201606,이천시,522318,토마토어린이집놀이터,20110328,어린이집,민간,실외,17322,경기도 이천시 부발읍 산촌리 444번지,경기도 이천시 부발읍 대산로 626-3,127.4904573,37.26949218,0.2,0.035
201606,이천시,525151,햇살어린이집 실외놀이터,20110302,어린이집,민간,실외,,경기도 이천시 호법면 이섭대천로889번길 8햇살어린이집 실외놀이터,,,,0.2,0.035
201606,이천시,525209,이천안흥주공아파트 104동 옆 놀이터,20110819,주택단지,민간,실외,17360,경기도 이천시 안흥동 469번지 주공아파트 이천안흥주공아파트 104동 옆 놀이터,,127.4603783,37.28073983,0.3,0.06
201606,이천시,525210,이천안흥주공아파트 114동 옆 놀이터,20110819,주택단지,민간,실외,17360,경기도 이천시 안흥동 469번지 주공아파트 이천안흥주공아파트 114동 옆 놀이터,,127.4603783,37.28073983,0.3,0.06
201606,이천시,525502,거평아파트 내 놀이터,20110606,주택단지,민간,실외,17330,경기도 이천시 부발읍 신하리 487-7번지 거평아파트 거평아파트 내 놀이터,,127.4790474,37.25866329,0.3,0.06
201606,이천시,526006,온천공원 놀이터 1,20110601,도시공원,공공,실외,17371,경기도 이천시 창전동 105-3번지,경기도 이천시 영창로 260,127.4516028,37.28024181,0.4,0.13
201606,이천시,526134,설봉푸르지오아파트 201동 어린이놀이터,20110801,주택단지,민간,실외,17358,경기도 이천시 증포동 480번지 설봉2차푸르지오 설봉푸르지오아파트 207동 어린이놀이터,,127.4527623,37.28560749,0.3,0.06
201606,이천시,527575,우리별키즈어린이집놀이터,20111027,어린이집,민간,실외,,경기도 이천시 부발읍 신원로57번길 40우리별키즈어린이집 놀이터,,,,0.2,0.035
201606,이천시,532096,산들어린이집 놀이터,20110830,어린이집,민간,실외,17345,경기도 이천시 송정동 52-3번지,경기도 이천시 증신로248번길 132-14,127.4472084,37.29804449,0.2,0.035
201606,이천시,532174,프랜즈어린이집 놀이터,20110401,어린이집,민간,실외,17324,경기도 이천시 부발읍 무촌리 191-2번지,경기도 이천시 부발읍 중부대로 1622-16,127.4868494,37.28707685,0.2,0.035
201606,이천시,528359,현진에버빌아파트 102동 옆 놀이터,20110929,주택단지,민간,실외,17353,경기도 이천시 송정동 445번지 현진에버빌아파트,경기도 이천시 아리역로 37,127.4452429,37.28787936,0.3,0.06
201606,이천시,533964,이천시복지어린이집 놀이터,20120712,어린이집,공공,실외,17325,경기도 이천시 부발읍 마암리 104-6번지 이천시복지어린이집 놀이터,경기도 이천시 부발읍 무촌로18번길 60-26,127.4779533,37.27830092,0.2,0.035
201606,이천시,535201,삼익아파트 103동 놀이터,20120810,주택단지,민간,실외,17330,경기도 이천시 부발읍 신하리 481-1번지 삼익아파트,,127.4772932,37.25935511,0.3,0.06
201606,이천시,535519,리틀꾸러기어린이집,20120115,어린이집,민간,실외,,경기도 이천시 부발읍 경충대로2300번길 26리틀꾸러기 어린이집,,,,0.2,0.035
201606,이천시,537026,창의나라어린이집,20121211,어린이집,민간,실외,17367,경기도 이천시 관고동 232-12번지,경기도 이천시 경충대로2716번길 26,127.4350235,37.27954664,0.2,0.035
201606,이천시,537096,대원그린아파트어린이놀이터,20121228,주택단지,민간,실외,17347,경기도 이천시 증포동 218-7번지 대원7차아파트,,127.4562986,37.29612689,0.3,0.06
201606,이천시,537256,온천공원 놀이터 2,20110729,도시공원,공공,실외,17371,경기도 이천시 창전동 105-3번지,경기도 이천시 영창로 260,127.4516028,37.28024181,0.4,0.13
201606,이천시,537489,율면어린이집,20121220,어린이집,민간,실외,17423,경기도 이천시 율면 고당리 415-1번지,경기도 이천시 율면 고당로119번길 25,127.5438478,37.09368534,0.2,0.035
201606,이천시,538245,더베이비 어린이집,20121122,어린이집,민간,실외,17329,경기도 이천시 부발읍 가좌리 94-5번지,경기도 이천시 부발읍 가좌로13번길 11,127.469928,37.25319437,0.2,0.035
201606,이천시,533579,현대아이파크아파트 놀이터 (108동),20110412,주택단지,민간,실외,17337,경기도 이천시 대월면 사동리 441-1번지 현대아이파크,경기도 이천시 대월면 경충대로2041번길 167,127.4831847,37.24450053,0.3,0.06
201606,이천시,533541,대월어린이집 놀이터,20120611,어린이집,공공,실외,17343,경기도 이천시 대월면 초지리 310-1번지,경기도 이천시 대월면 대평로 167-7,127.4945372,37.22417187,0.2,0.035
201606,이천시,533207,푸르지오 어린이공원,20111101,도시공원,공공,실외,17358,경기도 이천시 창전동 501-2번지,경기도 이천시 향교로 117,127.4512334,37.28449602,0.4,0.13
201606,이천시,532746,이화아파트1차 놀이터,20110614,주택단지,민간,실외,17403,경기도 이천시 부발읍 응암리 97-12번지 이화아파트,,127.5165923,37.23983719,0.3,0.06
201606,이천시,532739,송정신일아파트 103동 옆 놀이터,20111014,주택단지,민간,실외,17344,경기도 이천시 송정동 306번지 신일아파트,경기도 이천시 증신로291번길 155,127.4312968,37.29643627,0.3,0.06
201606,이천시,532599,부발 농협 하나로 마트 키즈룸 놀이터,20111010,대규모점포,민간,실내,17327,경기도 이천시 부발읍 신하리 382-11번지 지하 1층,경기도 이천시 부발읍 경충대로2250번길 7,127.4772135,37.26102232,0.7,0.23
201606,이천시,532585,성창아파트(사동5리 어린이놀이터),20110725,주택단지,민간,실외,17342,경기도 이천시 대월면 사동리 182-1번지 성창아파트,,127.4963235,37.23375135,0.3,0.06
201606,이천시,532220,산호2차아파트 후문 앞 놀이터,20110303,주택단지,민간,실외,17357,경기도 이천시 창전동 44-1번지 산호2차아파트,,127.4497112,37.2845198,0.3,0.06
201606,이천시,526019,예광어린이집 놀이터,20110907,어린이집,민간,실외,17353,경기도 이천시 송정동 87번지,경기도 이천시 아리역로 79,127.444048,37.29183028,0.2,0.035
201606,이천시,516899,꿈나무공원,20060801,도시공원,공공,실외,17375,경기도 이천시 중리동 15번지,경기도 이천시 설봉로30번길 22,127.4385475,37.2786327,0.4,0.13
201606,이천시,516937,달맞이공원,20060801,도시공원,공공,실외,17355,경기도 이천시 창전동 423번지,경기도 이천시 향교로53번길 23,127.4430421,37.28563502,0.4,0.13
201606,이천시,516930,향교공원,20040802,도시공원,공공,실외,17354,경기도 이천시 창전동 408번지,경기도 이천시 설봉로81번길 34,127.4376255,37.28496125,0.4,0.13
201606,이천시,529642,큰별어린이집 놀이터,20101224,어린이집,민간,실외,17387,경기도 이천시 마장면 오천리 63번지,경기도 이천시 마장면 오천로 94,127.3563922,37.24929885,0.2,0.035
201606,이천시,516889,희망공원,20070801,도시공원,공공,실외,,경기도 이천시 관고동 59-9,,127.4355233,37.28215777,0.4,0.13
201606,이천시,516866,이수흥공원,20030801,도시공원,공공,실외,17365,이천시 영창로173번길 21,,,,0.4,0.13
201606,이천시,516864,심포니공원,20040701,도시공원,공공,실외,17364,경기도 이천시 창전동 139번지,경기도 이천시 서희로82번길 46,127.4459307,37.28210126,0.4,0.13
201606,이천시,513171,노탑6리 기산아파트어린이놀이터,19950101,주택단지,민간,실외,17418,경기도 이천시 장호원읍 노탑리 194-2번지 기산아파트,,127.6287821,37.12248819,0.3,0.06
