gid,경도,위도
다바851672,127.3335290000,36.8032994000
다바851673,127.3335271000,36.8042008700
다바851674,127.3335251000,36.8051023400
다바851675,127.3335232000,36.8060038100
다바851676,127.3335212000,36.8069052800
다바851677,127.3335193000,36.8078067400
다바851678,127.3335173000,36.8087082100
다바851679,127.3335154000,36.8096096800
다바851680,127.3335134000,36.8105111500
다바851681,127.3335115000,36.8114126200
다바851682,127.3335095000,36.8123140800
다바851683,127.3335076000,36.8132155500
다바851684,127.3335056000,36.8141170200
다바851685,127.3335037000,36.8150184900
다바851686,127.3335017000,36.8159199500
다바851687,127.3334998000,36.8168214200
다바851688,127.3334978000,36.8177228900
다바851689,127.3334959000,36.8186243500
다바851690,127.3334939000,36.8195258200
다바851691,127.3334919000,36.8204272900
다바851692,127.3334900000,36.8213287500
다바851693,127.3334880000,36.8222302200
다바851694,127.3334861000,36.8231316900
다바851695,127.3334841000,36.8240331500
다바851696,127.3334822000,36.8249346200
다바851697,127.3334802000,36.8258360800
다바851698,127.3334783000,36.8267375500
다바851699,127.3334763000,36.8276390100
다바851700,127.3334744000,36.8285404800
다바851701,127.3334724000,36.8294419500
다바851702,127.3334705000,36.8303434100
다바851703,127.3334685000,36.8312448800
다바851704,127.3334666000,36.8321463400
다바851705,127.3334646000,36.8330478000
다바851706,127.3334626000,36.8339492700
다바851707,127.3334607000,36.8348507300
다바851708,127.3334587000,36.8357522000
다바851709,127.3334568000,36.8366536600
다바851710,127.3334548000,36.8375551300
다바851711,127.3334529000,36.8384565900
다바851712,127.3334509000,36.8393580500
다바851713,127.3334490000,36.8402595200
다바851714,127.3334470000,36.8411609800
다바851715,127.3334451000,36.8420624400
다바851716,127.3334431000,36.8429639100
다바851717,127.3334411000,36.8438653700
다바851718,127.3334392000,36.8447668300
다바851719,127.3334372000,36.8456682900
다바851720,127.3334353000,36.8465697600
다바851721,127.3334333000,36.8474712200
다바851722,127.3334314000,36.8483726800
다바851723,127.3334294000,36.8492741400
다바851724,127.3334275000,36.8501756100
다바851725,127.3334255000,36.8510770700
다바851726,127.3334235000,36.8519785300
다바851727,127.3334216000,36.8528799900
다바851728,127.3334196000,36.8537814500
다바851729,127.3334177000,36.8546829100
다바851730,127.3334157000,36.8555843800
다바851731,127.3334138000,36.8564858400
다바852592,127.3348048000,36.7311830000
다바852593,127.3348029000,36.7320844800
다바852594,127.3348010000,36.7329859500
다바852595,127.3347990000,36.7338874300
다바852596,127.3347971000,36.7347889100
다바852597,127.3347952000,36.7356903900
다바852598,127.3347932000,36.7365918700
다바852599,127.3347913000,36.7374933500
다바852600,127.3347894000,36.7383948300
다바852601,127.3347874000,36.7392963100
다바852602,127.3347855000,36.7401977900
다바852603,127.3347836000,36.7410992700
다바852604,127.3347816000,36.7420007500
다바852605,127.3347797000,36.7429022200
다바852606,127.3347778000,36.7438037000
다바852607,127.3347758000,36.7447051800
다바852608,127.3347739000,36.7456066600
다바852609,127.3347720000,36.7465081400
다바852612,127.3347662000,36.7492125700
다바852613,127.3347642000,36.7501140500
다바852614,127.3347623000,36.7510155200
다바852615,127.3347604000,36.7519170000
다바852616,127.3347584000,36.7528184800
다바852617,127.3347565000,36.7537199500
다바852618,127.3347546000,36.7546214300
다바852619,127.3347526000,36.7555229100
다바852620,127.3347507000,36.7564243800
다바852621,127.3347488000,36.7573258600
다바852622,127.3347468000,36.7582273400
다바852623,127.3347449000,36.7591288100
다바852624,127.3347430000,36.7600302900
다바852625,127.3347410000,36.7609317600
다바852626,127.3347391000,36.7618332400
다바852627,127.3347372000,36.7627347100
다바852628,127.3347352000,36.7636361900
다바852629,127.3347333000,36.7645376600
다바852630,127.3347314000,36.7654391400
다바852631,127.3347294000,36.7663406100
다바852632,127.3347275000,36.7672420900
다바852633,127.3347256000,36.7681435600
다바852634,127.3347236000,36.7690450400
다바852635,127.3347217000,36.7699465100
다바852636,127.3347198000,36.7708479900
다바852637,127.3347178000,36.7717494600
다바852638,127.3347159000,36.7726509300
다바852639,127.3347140000,36.7735524100
다바852640,127.3347120000,36.7744538800
다바852641,127.3347101000,36.7753553500
다바852642,127.3347082000,36.7762568300
다바852643,127.3347062000,36.7771583000
다바852644,127.3347043000,36.7780597700
다바852645,127.3347023000,36.7789612500
다바852646,127.3347004000,36.7798627200
다바852647,127.3346985000,36.7807641900
다바852648,127.3346965000,36.7816656700
다바852649,127.3346946000,36.7825671400
다바852650,127.3346927000,36.7834686100
다바852651,127.3346907000,36.7843700800
다바852652,127.3346888000,36.7852715500
다바852653,127.3346869000,36.7861730300
다바852654,127.3346849000,36.7870745000
다바852655,127.3346830000,36.7879759700
다바852656,127.3346810000,36.7888774400
다바852657,127.3346791000,36.7897789100
다바852658,127.3346772000,36.7906803800
다바852659,127.3346752000,36.7915818500
다바852660,127.3346733000,36.7924833200
다바852661,127.3346714000,36.7933847900
다바852662,127.3346694000,36.7942862700
다바852663,127.3346675000,36.7951877400
다바852664,127.3346656000,36.7960892100
다바852665,127.3346636000,36.7969906800
다바852666,127.3346617000,36.7978921500
다바852667,127.3346597000,36.7987936200
다바852668,127.3346578000,36.7996950900
다바852669,127.3346559000,36.8005965600
다바852670,127.3346539000,36.8014980300
다바852671,127.3346520000,36.8023994900
다바852672,127.3346500000,36.8033009600
다바852673,127.3346481000,36.8042024300
다바852674,127.3346462000,36.8051039000
다바852675,127.3346442000,36.8060053700
다바852676,127.3346423000,36.8069068400
다바852677,127.3346404000,36.8078083100
다바852678,127.3346384000,36.8087097800
다바852679,127.3346365000,36.8096112400
다바852680,127.3346345000,36.8105127100
다바852681,127.3346326000,36.8114141800
다바852682,127.3346307000,36.8123156500
다바852683,127.3346287000,36.8132171200
다바852684,127.3346268000,36.8141185800
다바852685,127.3346248000,36.8150200500
다바852686,127.3346229000,36.8159215200
다바852687,127.3346210000,36.8168229900
다바852688,127.3346190000,36.8177244500
다바852689,127.3346171000,36.8186259200
다바852690,127.3346151000,36.8195273900
다바852691,127.3346132000,36.8204288500
다바852692,127.3346113000,36.8213303200
다바852693,127.3346093000,36.8222317900
다바852694,127.3346074000,36.8231332500
다바852695,127.3346055000,36.8240347200
다바852696,127.3346035000,36.8249361800
다바852697,127.3346016000,36.8258376500
다바852698,127.3345996000,36.8267391100
다바852699,127.3345977000,36.8276405800
다바852700,127.3345957000,36.8285420500
다바852701,127.3345938000,36.8294435100
다바852702,127.3345919000,36.8303449800
다바852703,127.3345899000,36.8312464400
다바852704,127.3345880000,36.8321479100
다바852705,127.3345860000,36.8330493700
다바852706,127.3345841000,36.8339508300
다바852707,127.3345822000,36.8348523000
다바852708,127.3345802000,36.8357537600
다바852709,127.3345783000,36.8366552300
다바852710,127.3345763000,36.8375566900
다바852711,127.3345744000,36.8384581600
다바852712,127.3345725000,36.8393596200
다바852713,127.3345705000,36.8402610800
다바852714,127.3345686000,36.8411625500
다바852715,127.3345666000,36.8420640100
다바852716,127.3345647000,36.8429654700
다바852717,127.3345627000,36.8438669400
다바852718,127.3345608000,36.8447684000
다바852719,127.3345589000,36.8456698600
다바852720,127.3345569000,36.8465713200
다바852721,127.3345550000,36.8474727900
다바852722,127.3345530000,36.8483742500
다바852723,127.3345511000,36.8492757100
다바852724,127.3345492000,36.8501771700
다바852725,127.3345472000,36.8510786300
다바852726,127.3345453000,36.8519801000
다바852727,127.3345433000,36.8528815600
다바852728,127.3345414000,36.8537830200
다바852729,127.3345394000,36.8546844800
다바852730,127.3345375000,36.8555859400
다바852731,127.3345356000,36.8564874000
다바853591,127.3359267000,36.7302830600
다바853592,127.3359248000,36.7311845400
다바853593,127.3359229000,36.7320860200
다바853594,127.3359209000,36.7329875000
다바853595,127.3359190000,36.7338889800
다바853596,127.3359171000,36.7347904600
다바853597,127.3359152000,36.7356919400
다바853598,127.3359133000,36.7365934200
다바853599,127.3359114000,36.7374949000
다바853600,127.3359094000,36.7383963800
다바853601,127.3359075000,36.7392978600
다바853602,127.3359056000,36.7401993400
다바853603,127.3359037000,36.7411008200
다바853604,127.3359018000,36.7420023000
다바853605,127.3358998000,36.7429037700
다바853606,127.3358979000,36.7438052500
다바853607,127.3358960000,36.7447067300
다바853608,127.3358941000,36.7456082100
다바853614,127.3358826000,36.7510170700
다바853615,127.3358806000,36.7519185500
다바853616,127.3358787000,36.7528200300
다바853617,127.3358768000,36.7537215000
다바853618,127.3358749000,36.7546229800
다바853619,127.3358730000,36.7555244600
다바853620,127.3358710000,36.7564259300
다바853621,127.3358691000,36.7573274100
다바853622,127.3358672000,36.7582288900
다바853623,127.3358653000,36.7591303600
다바853624,127.3358634000,36.7600318400
다바853625,127.3358614000,36.7609333100
다바853626,127.3358595000,36.7618347900
다바853627,127.3358576000,36.7627362700
다바853628,127.3358557000,36.7636377400
다바853629,127.3358538000,36.7645392200
다바853630,127.3358518000,36.7654406900
다바853631,127.3358499000,36.7663421700
다바853632,127.3358480000,36.7672436400
다바853633,127.3358461000,36.7681451100
다바853634,127.3358441000,36.7690465900
다바853635,127.3358422000,36.7699480600
다바853636,127.3358403000,36.7708495400
다바853637,127.3358384000,36.7717510100
다바853638,127.3358365000,36.7726524900
다바853639,127.3358345000,36.7735539600
다바853640,127.3358326000,36.7744554300
다바853641,127.3358307000,36.7753569100
다바853642,127.3358288000,36.7762583800
다바853643,127.3358268000,36.7771598500
다바853644,127.3358249000,36.7780613300
다바853645,127.3358230000,36.7789628000
다바853646,127.3358211000,36.7798642700
다바853647,127.3358192000,36.7807657400
다바853648,127.3358172000,36.7816672200
다바853649,127.3358153000,36.7825686900
다바853650,127.3358134000,36.7834701600
다바853651,127.3358115000,36.7843716300
다바853652,127.3358095000,36.7852731100
다바853653,127.3358076000,36.7861745800
다바853654,127.3358057000,36.7870760500
다바853655,127.3358038000,36.7879775200
다바853656,127.3358018000,36.7888789900
다바853657,127.3357999000,36.7897804600
다바853658,127.3357980000,36.7906819300
다바853659,127.3357961000,36.7915834100
다바853660,127.3357942000,36.7924848800
다바853661,127.3357922000,36.7933863500
다바853662,127.3357903000,36.7942878200
다바853663,127.3357884000,36.7951892900
다바853664,127.3357865000,36.7960907600
다바853665,127.3357845000,36.7969922300
다바853666,127.3357826000,36.7978937000
다바853667,127.3357807000,36.7987951700
다바853668,127.3357788000,36.7996966400
다바853669,127.3357768000,36.8005981100
다바853670,127.3357749000,36.8014995800
다바853671,127.3357730000,36.8024010500
다바853672,127.3357711000,36.8033025200
다바853673,127.3357691000,36.8042039900
다바853674,127.3357672000,36.8051054500
다바853675,127.3357653000,36.8060069200
다바853676,127.3357634000,36.8069083900
다바853677,127.3357614000,36.8078098600
다바853678,127.3357595000,36.8087113300
다바853679,127.3357576000,36.8096128000
다바853680,127.3357557000,36.8105142700
다바853681,127.3357537000,36.8114157300
다바853682,127.3357518000,36.8123172000
다바853683,127.3357499000,36.8132186700
다바853684,127.3357480000,36.8141201400
다바853685,127.3357460000,36.8150216000
다바853686,127.3357441000,36.8159230700
다바853687,127.3357422000,36.8168245400
다바853688,127.3357403000,36.8177260100
다바853689,127.3357383000,36.8186274700
다바853690,127.3357364000,36.8195289400
다바853691,127.3357345000,36.8204304100
다바853692,127.3357325000,36.8213318700
다바853693,127.3357306000,36.8222333400
다바853694,127.3357287000,36.8231348100
다바853695,127.3357268000,36.8240362700
다바853696,127.3357248000,36.8249377400
다바853697,127.3357229000,36.8258392000
다바853698,127.3357210000,36.8267406700
다바853699,127.3357191000,36.8276421300
다바853700,127.3357171000,36.8285436000
다바853701,127.3357152000,36.8294450700
다바853702,127.3357133000,36.8303465300
다바853707,127.3357036000,36.8348538500
다바853708,127.3357017000,36.8357553200
다바853709,127.3356998000,36.8366567800
다바853710,127.3356979000,36.8375582500
다바853716,127.3356863000,36.8429670300
다바853717,127.3356844000,36.8438684900
다바853718,127.3356824000,36.8447699500
다바853719,127.3356805000,36.8456714200
다바853720,127.3356786000,36.8465728800
다바853721,127.3356766000,36.8474743400
다바853722,127.3356747000,36.8483758000
다바853723,127.3356728000,36.8492772700
다바853724,127.3356708000,36.8501787300
다바853725,127.3356689000,36.8510801900
다바853726,127.3356670000,36.8519816500
다바853727,127.3356651000,36.8528831100
다바853728,127.3356631000,36.8537845800
다바853729,127.3356612000,36.8546860400
다바853730,127.3356593000,36.8555875000
다바854590,127.3370486000,36.7293831200
다바854591,127.3370466000,36.7302846000
다바854592,127.3370447000,36.7311860800
다바854593,127.3370428000,36.7320875600
다바854594,127.3370409000,36.7329890400
다바854595,127.3370390000,36.7338905200
다바854596,127.3370371000,36.7347920000
다바854597,127.3370352000,36.7356934800
다바854598,127.3370333000,36.7365949600
다바854599,127.3370314000,36.7374964400
다바854600,127.3370295000,36.7383979200
다바854601,127.3370276000,36.7392994000
